"","Card_number","Site_transect","Site","Transect","Side","Year_tagged","Observer","Depth_ft","Shore_dist_m","Distance_m","Max_Diam_1_cm","X_coordinates_m","Y_coordinates_m","Visit_ID","Visit_Date","Stipe_num","Presence","Visit_interval","prev_Stipes","Month","Year","prev_Visit_Date","sst_mean","wave_h_mean_cm","wave_p_mean","Substrate_Code","max_slope"
"3198",2214,"Isla Vista_4","Isla Vista",4,"West",2,"Laura Beresford",21.6881,543.42,283,30,236512.7765,3810799.268,"R0","2016-08-17",9,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"3199",2214,"Isla Vista_4","Isla Vista",4,"West",2,"Laura Beresford",21.6881,543.42,283,30,236512.7765,3810799.268,"R5","2016-11-30",27,1,1,9,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
"3200",2214,"Isla Vista_4","Isla Vista",4,"West",2,"Laura Beresford",21.6881,543.42,283,30,236512.7765,3810799.268,"R8","2017-10-19",21,1,2,27,10,2017,"2016-11-30",15.8685448916409,50.8544891640867,1.76550398199251,"B",1
"3201",2214,"Isla Vista_4","Isla Vista",4,"West",2,"Laura Beresford",21.6881,543.42,283,30,236512.7765,3810799.268,"R9","2018-02-02",NA,0,3,21,2,2018,"2017-10-19",16.0854716981132,46.1037735849057,1.6179639119041,"B",1
"3202",2216,"Isla Vista_4","Isla Vista",4,"East",2,"Laura Beresford",23.6881,541.42,285,40,236513.6197,3810801.081,"R0","2016-08-17",11,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"3203",2216,"Isla Vista_4","Isla Vista",4,"East",2,"Laura Beresford",23.6881,541.42,285,40,236513.6197,3810801.081,"R5","2016-11-30",25,1,1,11,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"3204",2216,"Isla Vista_4","Isla Vista",4,"East",2,"Laura Beresford",23.6881,541.42,285,40,236513.6197,3810801.081,"R6","2017-03-09",NA,0,2,25,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
"3205",2227,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",37.6553,752.42,74,80,236424.6594,3810609.751,"R0","2016-08-17",31,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"3206",2227,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",37.6553,752.42,74,80,236424.6594,3810609.751,"R5","2016-11-30",12,1,1,31,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
"3207",2227,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",37.6553,752.42,74,80,236424.6594,3810609.751,"R6","2017-03-09",2,1,2,12,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",1
"3208",2227,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",37.6553,752.42,74,80,236424.6594,3810609.751,"R7","2017-06-15",NA,0,3,2,6,2017,"2017-03-09",14.004387755102,56.7244897959184,2.04424600955874,"B",1
"3209",2244,"Isla Vista_4","Isla Vista",4,"East",2,"Jessica Madden",24.7931,569.42,257,40,236501.8146,3810775.691,"R0","2016-08-17",5,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"3210",2244,"Isla Vista_4","Isla Vista",4,"East",2,"Jessica Madden",24.7931,569.42,257,40,236501.8146,3810775.691,"R5","2016-11-30",2,1,1,5,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
"3211",2244,"Isla Vista_4","Isla Vista",4,"East",2,"Jessica Madden",24.7931,569.42,257,40,236501.8146,3810775.691,"R6","2017-03-09",NA,0,2,2,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",1
"3212",2263,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",34.5496,669.42,157,30,236459.6532,3810685.014,"R0","2016-08-17",8,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"3213",2263,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",34.5496,669.42,157,30,236459.6532,3810685.014,"R5","2016-11-30",NA,0,1,8,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"3214",2274,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",38.1389,733.42,93,80,236432.67,3810626.98,"R0","2016-08-17",48,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"3215",2274,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",38.1389,733.42,93,80,236432.67,3810626.98,"R5","2016-11-30",NA,0,1,48,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
"3216",2281,"Isla Vista_4","Isla Vista",4,"East",2,"Laura Beresford",23.6881,572.42,254,60,236500.5497,3810772.971,"R0","2016-08-17",20,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"3217",2281,"Isla Vista_4","Isla Vista",4,"East",2,"Laura Beresford",23.6881,572.42,254,60,236500.5497,3810772.971,"R5","2016-11-30",NA,0,1,20,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
"3218",2282,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",38.1389,731.42,95,40,236433.5132,3810628.794,"R0","2016-08-17",8,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"3219",2282,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",38.1389,731.42,95,40,236433.5132,3810628.794,"R5","2016-11-30",10,1,1,8,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"3220",2282,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",38.1389,731.42,95,40,236433.5132,3810628.794,"R6","2017-03-09",NA,0,2,10,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
"3221",2292,"Isla Vista_4","Isla Vista",4,"West",2,"Laura Beresford",32.6881,682.42,144,35,236454.1723,3810673.226,"R0","2016-08-17",9,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"3222",2292,"Isla Vista_4","Isla Vista",4,"West",2,"Laura Beresford",32.6881,682.42,144,35,236454.1723,3810673.226,"R5","2016-11-30",5,1,1,9,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"3223",2292,"Isla Vista_4","Isla Vista",4,"West",2,"Laura Beresford",32.6881,682.42,144,35,236454.1723,3810673.226,"R6","2017-03-09",NA,0,2,5,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
"3224",2294,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",40.6881,791.42,35,30,236408.2165,3810574.387,"R0","2016-08-17",12,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"3225",2294,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",40.6881,791.42,35,30,236408.2165,3810574.387,"R5","2016-11-30",9,1,1,12,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
"3226",2294,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",40.6881,791.42,35,30,236408.2165,3810574.387,"R6","2017-03-09",NA,0,2,9,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",1
"3227",2296,"Isla Vista_4","Isla Vista",4,"East",2,"Jessica Madden",36.6553,727.42,99,20,236435.1997,3810632.421,"R0","2016-08-17",4,1,0,NA,8,2016,NA,NA,NA,NA,"BO",0
"3228",2296,"Isla Vista_4","Isla Vista",4,"East",2,"Jessica Madden",36.6553,727.42,99,20,236435.1997,3810632.421,"R5","2016-11-30",NA,0,1,4,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"BO",0
"3229",2299,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",38.1389,738.42,88,60,236430.5619,3810622.446,"R0","2016-08-17",12,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"3230",2299,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",38.1389,738.42,88,60,236430.5619,3810622.446,"R5","2016-11-30",15,1,1,12,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
"3231",2299,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",38.1389,738.42,88,60,236430.5619,3810622.446,"R6","2017-03-09",NA,0,2,15,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",1
"3232",2300,"Isla Vista_4","Isla Vista",4,"East",2,"Jessica Madden",37.6553,744.42,82,50,236428.0323,3810617.006,"R0","2016-08-17",22,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"3233",2300,"Isla Vista_4","Isla Vista",4,"East",2,"Jessica Madden",37.6553,744.42,82,50,236428.0323,3810617.006,"R5","2016-11-30",12,1,1,22,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"3234",2300,"Isla Vista_4","Isla Vista",4,"East",2,"Jessica Madden",37.6553,744.42,82,50,236428.0323,3810617.006,"R6","2017-03-09",NA,0,2,12,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
"3235",2308,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",44.6881,822.42,4,100,236395.1465,3810546.277,"R0","2016-08-17",30,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"3236",2308,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",44.6881,822.42,4,100,236395.1465,3810546.277,"R5","2016-11-30",15,1,1,30,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
"3237",2308,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",44.6881,822.42,4,100,236395.1465,3810546.277,"R6","2017-03-09",20,1,2,15,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",1
"3238",2308,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",44.6881,822.42,4,100,236395.1465,3810546.277,"R7","2017-06-15",24,1,3,20,6,2017,"2017-03-09",14.004387755102,56.7244897959184,2.04424600955874,"B",1
"3239",2308,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",44.6881,822.42,4,100,236395.1465,3810546.277,"R8","2017-10-19",NA,0,4,24,10,2017,"2017-06-15",18.715,42.3492063492063,0.932859860809101,"B",1
"3240",2311,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",42.6553,798.42,28,50,236405.2652,3810568.04,"R0","2016-08-17",47,1,0,NA,8,2016,NA,NA,NA,NA,"SS",1
"3241",2311,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",42.6553,798.42,28,50,236405.2652,3810568.04,"R5","2016-11-30",76,1,1,47,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"SS",1
"3242",2311,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",42.6553,798.42,28,50,236405.2652,3810568.04,"R6","2017-03-09",98,1,2,76,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"SS",1
"3243",2311,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",42.6553,798.42,28,50,236405.2652,3810568.04,"R7","2017-06-15",150,1,3,98,6,2017,"2017-03-09",14.004387755102,56.7244897959184,2.04424600955874,"SS",1
"3244",2311,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",42.6553,798.42,28,50,236405.2652,3810568.04,"R8","2017-10-19",153,1,4,150,10,2017,"2017-06-15",18.715,42.3492063492063,0.932859860809101,"SS",1
"3245",2311,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",42.6553,798.42,28,50,236405.2652,3810568.04,"R9","2018-02-02",235,1,5,153,2,2018,"2017-10-19",16.0854716981132,46.1037735849057,1.6179639119041,"SS",1
"3246",2311,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",42.6553,798.42,28,50,236405.2652,3810568.04,"R10","2018-06-07",32,1,6,235,6,2018,"2018-02-02",13.71872,49.2,1.36694457527575,"SS",1
"3247",2312,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",39.6553,772.42,54,50,236416.2271,3810591.616,"R0","2016-08-17",12,1,0,NA,8,2016,NA,NA,NA,NA,"S",1
"3248",2312,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",39.6553,772.42,54,50,236416.2271,3810591.616,"R5","2016-11-30",13,1,1,12,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"S",1
"3249",2312,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",39.6553,772.42,54,50,236416.2271,3810591.616,"R6","2017-03-09",7,1,2,13,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"S",1
"3250",2312,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",39.6553,772.42,54,50,236416.2271,3810591.616,"R7","2017-06-15",12,1,3,7,6,2017,"2017-03-09",14.004387755102,56.7244897959184,2.04424600955874,"S",1
"3251",2312,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",39.6553,772.42,54,50,236416.2271,3810591.616,"R8","2017-10-19",NA,0,4,12,10,2017,"2017-06-15",18.715,42.3492063492063,0.932859860809101,"S",1
"3252",2313,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",42.6553,800.42,26,30,236404.4219,3810566.226,"R0","2016-08-17",3,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"3253",2313,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",42.6553,800.42,26,30,236404.4219,3810566.226,"R5","2016-11-30",NA,0,1,3,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"3254",2316,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",28.757,633.42,193,40,236474.8313,3810717.658,"R0","2016-08-17",15,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"3255",2316,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",28.757,633.42,193,40,236474.8313,3810717.658,"R5","2016-11-30",7,1,1,15,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"3256",2316,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",28.757,633.42,193,40,236474.8313,3810717.658,"R6","2017-03-09",NA,0,2,7,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
"3257",2317,"Isla Vista_4","Isla Vista",4,"East",2,"Laura Beresford",23.6881,542.42,284,30,236513.1981,3810800.174,"R0","2016-08-17",9,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"3258",2317,"Isla Vista_4","Isla Vista",4,"East",2,"Laura Beresford",23.6881,542.42,284,30,236513.1981,3810800.174,"R5","2016-11-30",19,1,1,9,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
"3259",2317,"Isla Vista_4","Isla Vista",4,"East",2,"Laura Beresford",23.6881,542.42,284,30,236513.1981,3810800.174,"R6","2017-03-09",NA,0,2,19,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",1
"3260",2324,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",37.6553,752.42,74,70,236424.6594,3810609.751,"R0","2016-08-17",54,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"3261",2324,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",37.6553,752.42,74,70,236424.6594,3810609.751,"R5","2016-11-30",53,1,1,54,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
"3262",2324,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",37.6553,752.42,74,70,236424.6594,3810609.751,"R6","2017-03-09",68,1,2,53,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",1
"3263",2324,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",37.6553,752.42,74,70,236424.6594,3810609.751,"R7","2017-06-15",128,1,3,68,6,2017,"2017-03-09",14.004387755102,56.7244897959184,2.04424600955874,"B",1
"3264",2324,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",37.6553,752.42,74,70,236424.6594,3810609.751,"R8","2017-10-19",124,1,4,128,10,2017,"2017-06-15",18.715,42.3492063492063,0.932859860809101,"B",1
"3265",2324,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",37.6553,752.42,74,70,236424.6594,3810609.751,"R9","2018-02-02",135,1,5,124,2,2018,"2017-10-19",16.0854716981132,46.1037735849057,1.6179639119041,"B",1
"3266",2324,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",37.6553,752.42,74,70,236424.6594,3810609.751,"R10","2018-06-07",NA,0,6,135,6,2018,"2018-02-02",13.71872,49.2,1.36694457527575,"B",1
"3267",2325,"Isla Vista_4","Isla Vista",4,"West",2,"Laura Beresford",35.6881,711.42,115,80,236441.9455,3810646.929,"R0","2016-08-17",25,1,0,NA,8,2016,NA,NA,NA,NA,"BO",0
"3268",2325,"Isla Vista_4","Isla Vista",4,"West",2,"Laura Beresford",35.6881,711.42,115,80,236441.9455,3810646.929,"R5","2016-11-30",35,1,1,25,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"BO",0
"3269",2325,"Isla Vista_4","Isla Vista",4,"West",2,"Laura Beresford",35.6881,711.42,115,80,236441.9455,3810646.929,"R6","2017-03-09",NA,0,2,35,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"BO",0
"3270",2332,"Isla Vista_4","Isla Vista",4,"West",2,"Laura Beresford",33.6881,690.42,136,60,236450.7994,3810665.972,"R0","2016-08-17",5,1,0,NA,8,2016,NA,NA,NA,NA,"SS",3
"3271",2332,"Isla Vista_4","Isla Vista",4,"West",2,"Laura Beresford",33.6881,690.42,136,60,236450.7994,3810665.972,"R5","2016-11-30",7,1,1,5,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"SS",3
"3272",2332,"Isla Vista_4","Isla Vista",4,"West",2,"Laura Beresford",33.6881,690.42,136,60,236450.7994,3810665.972,"R6","2017-03-09",NA,0,2,7,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"SS",3
"3273",2334,"Isla Vista_4","Isla Vista",4,"West",2,"Laura Beresford",32.6881,698.42,128,60,236447.4265,3810658.717,"R0","2016-08-17",8,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"3274",2334,"Isla Vista_4","Isla Vista",4,"West",2,"Laura Beresford",32.6881,698.42,128,60,236447.4265,3810658.717,"R5","2016-11-30",NA,0,1,8,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"3275",2338,"Isla Vista_4","Isla Vista",4,"East",2,"Jessica Madden",41.8672,555.42,271,10,236507.7171,3810788.386,"R0","2016-08-17",4,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"3276",2338,"Isla Vista_4","Isla Vista",4,"East",2,"Jessica Madden",41.8672,555.42,271,10,236507.7171,3810788.386,"R5","2016-11-30",11,1,1,4,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"3277",2338,"Isla Vista_4","Isla Vista",4,"East",2,"Jessica Madden",41.8672,555.42,271,10,236507.7171,3810788.386,"R6","2017-03-09",1,1,2,11,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
"3278",2338,"Isla Vista_4","Isla Vista",4,"East",2,"Jessica Madden",41.8672,555.42,271,10,236507.7171,3810788.386,"R7","2017-06-15",0,1,3,1,6,2017,"2017-03-09",14.004387755102,56.7244897959184,2.04424600955874,"B",0
"3279",2338,"Isla Vista_4","Isla Vista",4,"East",2,"Jessica Madden",41.8672,555.42,271,10,236507.7171,3810788.386,"R8","2017-10-19",NA,0,4,0,10,2017,"2017-06-15",18.715,42.3492063492063,0.932859860809101,"B",0
"3280",2339,"Isla Vista_4","Isla Vista",4,"East",2,"Laura Beresford",21.7931,730.42,96,30,236433.9349,3810629.7,"R0","2016-08-17",5,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"3281",2339,"Isla Vista_4","Isla Vista",4,"East",2,"Laura Beresford",21.7931,730.42,96,30,236433.9349,3810629.7,"R5","2016-11-30",7,1,1,5,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
"3282",2339,"Isla Vista_4","Isla Vista",4,"East",2,"Laura Beresford",21.7931,730.42,96,30,236433.9349,3810629.7,"R6","2017-03-09",NA,0,2,7,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",1
"3283",2348,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",38.8672,814.42,12,150,236398.5194,3810553.531,"R0","2016-08-17",77,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"3284",2348,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",38.8672,814.42,12,150,236398.5194,3810553.531,"R5","2016-11-30",33,1,1,77,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"3285",2348,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",38.8672,814.42,12,150,236398.5194,3810553.531,"R7","2017-06-15",100,1,2,33,6,2017,"2016-11-30",14.0479695431472,56.2944162436548,2.29805808995754,"B",0
"3286",2348,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",38.8672,814.42,12,150,236398.5194,3810553.531,"R8","2017-10-19",NA,0,3,100,10,2017,"2017-06-15",18.715,42.3492063492063,0.932859860809101,"B",0
"3287",2349,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",43.6881,824.42,2,100,236394.3032,3810544.464,"R0","2016-08-17",22,1,0,NA,8,2016,NA,NA,NA,NA,"S",0
"3288",2349,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",43.6881,824.42,2,100,236394.3032,3810544.464,"R5","2016-11-30",19,1,1,22,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"S",0
"3289",2349,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",43.6881,824.42,2,100,236394.3032,3810544.464,"R6","2017-03-09",2,1,2,19,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"S",0
"3290",2349,"Isla Vista_4","Isla Vista",4,"East",2,"Kyle Emery",43.6881,824.42,2,100,236394.3032,3810544.464,"R7","2017-06-15",NA,0,3,2,6,2017,"2017-03-09",14.004387755102,56.7244897959184,2.04424600955874,"S",0
"3291",2351,"Isla Vista_4","Isla Vista",4,"West",2,"Jessica Madden",31.7288,554.42,272,10,236508.1387,3810789.293,"R0","2016-08-17",4,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"3292",2351,"Isla Vista_4","Isla Vista",4,"West",2,"Jessica Madden",31.7288,554.42,272,10,236508.1387,3810789.293,"R5","2016-11-30",8,1,1,4,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"3293",2351,"Isla Vista_4","Isla Vista",4,"West",2,"Jessica Madden",31.7288,554.42,272,10,236508.1387,3810789.293,"R6","2017-03-09",9,1,2,8,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
"3294",2351,"Isla Vista_4","Isla Vista",4,"West",2,"Jessica Madden",31.7288,554.42,272,10,236508.1387,3810789.293,"R7","2017-06-15",14,1,3,9,6,2017,"2017-03-09",14.004387755102,56.7244897959184,2.04424600955874,"B",0
"3295",2351,"Isla Vista_4","Isla Vista",4,"West",2,"Jessica Madden",31.7288,554.42,272,10,236508.1387,3810789.293,"R8","2017-10-19",NA,0,4,14,10,2017,"2017-06-15",18.715,42.3492063492063,0.932859860809101,"B",0
"3296",2352,"Isla Vista_4","Isla Vista",4,"East",2,"Jessica Madden",22.7931,732.42,94,40,236433.0916,3810627.887,"R0","2016-08-17",5,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"3297",2352,"Isla Vista_4","Isla Vista",4,"East",2,"Jessica Madden",22.7931,732.42,94,40,236433.0916,3810627.887,"R5","2016-11-30",6,1,1,5,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
"3298",2352,"Isla Vista_4","Isla Vista",4,"East",2,"Jessica Madden",22.7931,732.42,94,40,236433.0916,3810627.887,"R6","2017-03-09",NA,0,2,6,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",1
"3299",2354,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",35.6553,742.42,84,60,236428.8755,3810618.819,"R0","2016-08-17",20,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"3300",2354,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",35.6553,742.42,84,60,236428.8755,3810618.819,"R5","2016-11-30",3,1,1,20,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"3301",2354,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",35.6553,742.42,84,60,236428.8755,3810618.819,"R6","2017-03-09",NA,0,2,3,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
"3302",2357,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",37.6553,771.42,55,70,236416.6487,3810592.523,"R0","2016-08-17",33,1,0,NA,8,2016,NA,NA,NA,NA,"S",1
"3303",2357,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",37.6553,771.42,55,70,236416.6487,3810592.523,"R5","2016-11-30",7,1,1,33,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"S",1
"3304",2357,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",37.6553,771.42,55,70,236416.6487,3810592.523,"R6","2017-03-09",5,1,2,7,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"S",1
"3305",2357,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",37.6553,771.42,55,70,236416.6487,3810592.523,"R7","2017-06-15",0,1,3,5,6,2017,"2017-03-09",14.004387755102,56.7244897959184,2.04424600955874,"S",1
"3306",2357,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",37.6553,771.42,55,70,236416.6487,3810592.523,"R8","2017-10-19",NA,0,4,0,10,2017,"2017-06-15",18.715,42.3492063492063,0.932859860809101,"S",1
"3307",2358,"Isla Vista_4","Isla Vista",4,"West",2,"Sarah Sampson",39.6553,607.42,219,40,236485.7933,3810741.234,"R0","2016-08-17",17,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
